Project ID	Project Name 	Country Code	Borrower	Guarantor
P172863	COVID-19 Financial Access DPF	MX	Secretaria de Hacienda Y Credito Publico	Mexico
P172863	COVID-19 Financial Access DPF	MX	Secretaria de Hacienda Y Credito Publico	Mexico
P172863	COVID-19 Financial Access DPF	MX	Secretaria de Hacienda Y Credito Publico	Mexico
P172863	COVID-19 Financial Access DPF	MX	Secretaria de Hacienda Y Credito Publico	Mexico
P172863	COVID-19 Financial Access DPF	MX	Secretaria de Hacienda Y Credito Publico	Mexico
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P173877	Philippines COVID-19 Emergency Response	PH	Department of Finance	Philippines
P172321	Kenya Growth and Fiscal DPO2	KE	National Treasury  (Ministry of Finance)	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P172321	Kenya Growth and Fiscal DPO2	KE	The National Treasury and Planning	Kenya
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P128344	UA SSN MOD	UA	Ministry of Finance	Ukraine
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173972	Jordan COVID 19	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P173916	North Macedonia Emergency COVID-19	MK	Ministry of Finance - North Macedonia	North Macedonia
P003163	PROGRAM LOAN I	ZM	Ministry of Finance & National Planning	Zambia
P003163	PROGRAM LOAN I	ZM	Ministry of Finance & National Planning	Zambia
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P144893	Serving People, Improving Health Project	UA	Ministry of Finance	Ukraine
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173943	India COVID19 Response Social Protection	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173945	Tunisia COVID-19 Response project	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P173911	Georgia Emergency COVID-19 Project	GE	MINISTRY OF FINANCE - Georgia	Georgia
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P171190	Second Inclusive and Sustainable Growth	EC	Ministerio de Economia y Finanzas	Ecuador
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173984	COVID-19 Crisis Emergency SSN Project	BO	MINISTRY OF DEVELOPMENT PLANNING	Bolivia
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173994	IR COVID-19 Emergency Response	IR	MINISTRY OF ECONOMIC AFFAIRS & FINANCE	Iran, Islamic Republic of
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P173828	Belarus Emergency COVID-19 Project	BY	Council of Ministers	Belarus
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P170940	Indonesia Financial Sector Reform DPF	ID	Ministry of Finance	Indonesia
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P158079	Jiangxi EIP Project	CN	MINISTRY OF FINANCE	China
P004876	HWYS I-IMPROVE&STUDIES	DZ	MINISTERE DES FINANCES	Algeria
P004876	HWYS I-IMPROVE&STUDIES	DZ	MINISTERE DES FINANCES	Algeria
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P173892	Serbia Emergency COVID-19 Project	YF	Ministry of Finance	Serbia
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P174120	EMERGENCY COVID-19 RESPONSE DPL	PH	Department of Finance	Philippines
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173843	Indonesia: Emergency Response to COVID19	ID	Ministry of Finance	Indonesia
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173912	Egypt COVID 19	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P173927	Gabon COVID-19 Response Project	GA	Ministere de l'Economie et des Finances	Gabon
P173927	Gabon COVID-19 Response Project	GA	Ministere de l'Economie et des Finances	Gabon
P173927	Gabon COVID-19 Response Project	GA	Ministere de l'Economie et des Finances	Gabon
P173927	Gabon COVID-19 Response Project	GA	Ministere de l'Economie et des Finances	Gabon
P173927	Gabon COVID-19 Response Project	GA	Ministere de l'Economie et des Finances	Gabon
P173927	Gabon COVID-19 Response Project	GA	MinistÃ¨re de lâ€™Economie et de la Relance	Gabon
P173927	Gabon COVID-19 Response Project	GA	MinistÃ¨re de lâ€™Economie et de la Relance	Gabon
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P173876	UY COVID-19 Emergency Response Project	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P168564	Eswatini Health System Strengthening	SZ	MINISTRY OF FINANCE	Eswatini
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P173998	Earthquake Recovery and Health Project	HR	Ministry of Finance	Croatia
P168862	SDIP	YF	Ministry of Finance	Serbia
P168862	SDIP	YF	Ministry of Finance	Serbia
P168862	SDIP	YF	Ministry of Finance	Serbia
P168862	SDIP	YF	Ministry of Finance	Serbia
P168862	SDIP	BA	Ministry of Finance & Treasury	Bosnia and Herzegovina
P168862	SDIP	BA	Ministry of Finance & Treasury	Bosnia and Herzegovina
P168862	SDIP	BA	Ministry of Finance & Treasury	Bosnia and Herzegovina
P168862	SDIP	BA	Ministry of Finance & Treasury	Bosnia and Herzegovina
P004875	EDUCATION I	DZ	MINISTERE DES FINANCES	Algeria
P004875	EDUCATION I	DZ	MINISTERE DES FINANCES	Algeria
P168862	SDIP	ME	Ministry of Finance	Montenegro
P168862	SDIP	ME	Ministry of Finance	Montenegro
P168862	SDIP	ME	Ministry of Finance	Montenegro
P168862	SDIP	ME	Ministry of Finance	Montenegro
P172899	Access to Finance Project	EC	CORPORACION FINANCIERA NACIONAL B.P.	Ecuador
P172899	Access to Finance Project	EC	CORPORACION FINANCIERA NACIONAL B.P.	Ecuador
P172899	Access to Finance Project	EC	CORPORACION FINANCIERA NACIONAL B.P.	Ecuador
P172899	Access to Finance Project	EC	CORPORACION FINANCIERA NACIONAL B.P.	Ecuador
P172899	Access to Finance Project	EC	CORPORACION FINANCIERA NACIONAL B.P.	Ecuador
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P172426	Supporting Universal Health Insurance	EG	Ministry of International Cooperation	Egypt, Arab Republic of
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P171587	Financial and Digital Inclusion DPF	MA	MINISTERE DE L'ECONOMIE ET DES FINANCES	Morocco
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P172668	DHEIP2	MD	MINISTRY OF FINANCE	Moldova
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P173996	Response and Recovery	HR	Ministry of Finance	Croatia
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P169111	SNGRBP	IN	CONTROLLER OF AID ACCOUNTS & AUDIT	India
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P173324	Tunisia First Resilience & Recovery DPF	TN	Ministtry of Investments and Intl. Co-op	Tunisia
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P172597	Economic Recovery DPL	UA	Ministry of Finance	Ukraine
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P173974	JO: Emergency CT COVID 19 Response Prj	JO	MINISTRY OF PLANNING & INTNL COOPERATION	Jordan
P000627	POSTS & TELECOM III	3E	UGANDA POSTS AND TELECOM CORPORATION	
P000627	POSTS & TELECOM III	3E	UGANDA POSTS AND TELECOM CORPORATION	
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P172796	UY - COVID-19 & Economic Recovery	UY	Ministerio de EconomÃ­a y Finanzas	Uruguay
P000627	POSTS & TELECOM III	KE	MR. MARTIN LUKE ODUOR-OTIENO	Kenya
P000627	POSTS & TELECOM III	KE	MR. MARTIN LUKE ODUOR-OTIENO	Kenya
P172399	Support for Parcelization Land (SPLIT)	PH	Department of Finance	Philippines
P172399	Support for Parcelization Land (SPLIT)	PH	Department of Finance	Philippines
P172399	Support for Parcelization Land (SPLIT)	PH	Department of Finance	Philippines
P172399	Support for Parcelization Land (SPLIT)	PH	Department of Finance	Philippines
P172399	Support for Parcelization Land (SPLIT)	PH	Department of Finance	Philippines
